model_idx,32,repair layer,3,mae,1.3859403,sate_rat,0.9478458049886621,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,33,repair layer,3,mae,1.382625,sate_rat,0.9768518518518519,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,34,repair layer,3,mae,1.479979,sate_rat,0.9930875576036866,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,35,repair layer,3,mae,1.3129642,sate_rat,0.9751131221719457,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,36,repair layer,3,mae,1.4099123,sate_rat,1.0,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,37,repair layer,3,mae,1.3877943,sate_rat,0.9862700228832952,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,38,repair layer,3,mae,1.3396882,sate_rat,0.9953379953379954,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,39,repair layer,3,mae,1.7670025,sate_rat,1.0,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,40,repair layer,3,mae,1.419134,sate_rat,1.0,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,41,repair layer,3,mae,1.5634848,sate_rat,0.9909502262443439,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,42,repair layer,3,mae,1.893213,sate_rat,0.9954441913439636,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,43,repair layer,3,mae,1.6169488,sate_rat,1.0,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,44,repair layer,3,mae,1.4943972,sate_rat,1.0,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,45,repair layer,3,mae,1.4761409,sate_rat,1.0,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,46,repair layer,3,mae,1.3936763,sate_rat,1.0,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,47,repair layer,3,mae,1.542777,sate_rat,0.9908045977011494,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,48,repair layer,3,mae,1.4505259,sate_rat,1.0,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
model_idx,49,repair layer,3,mae,1.8688073,sate_rat,0.9817351598173516,num_samples,150,num of repaired nodes,32,repair node list,[],repair layer,3,Num of nodes in repair layer,32,timelimit,500,mipfocus,2,max weight bunds,[1. 1.],cost weights,[1. 1.]
